direction,sweep_time,sweep_source,sweep_extreme,break_time,block_time,block_top,block_bottom,entry,sl,tp,outcome,sweep_time_thai,break_time_thai,block_time_thai
-1,2023-02-07 08:05:00,asian,1877.645,2023-02-07 08:50:00,2023-02-07 08:00:00,1877.645,1875.268,,,,sl_too_tight,2023-02-07 15:05:00,2023-02-07 15:50:00,2023-02-07 15:00:00
1,2023-02-08 14:55:00,asian,1868.898,2023-02-08 15:45:00,2023-02-08 14:45:00,1876.295,1871.355,,,,price_inside_zone,2023-02-08 21:55:00,2023-02-08 22:45:00,2023-02-08 21:45:00
-1,2023-02-10 07:45:00,asian,1866.998,2023-02-10 09:15:00,2023-02-10 08:25:00,1872.035,1869.575,,,,sl_too_tight,2023-02-10 14:45:00,2023-02-10 16:15:00,2023-02-10 15:25:00
-1,2023-02-14 13:35:00,asian,1870.467,2023-02-14 14:25:00,2023-02-14 13:30:00,1870.467,1849.915,1849.915,1871.1057142857144,1807.5335714285711,signal,2023-02-14 20:35:00,2023-02-14 21:25:00,2023-02-14 20:30:00
1,2023-02-28 08:15:00,prev_day,1804.594,2023-02-28 08:50:00,2023-02-28 08:15:00,1807.815,1804.594,1807.815,1804.4159357142858,1814.6131285714287,signal,2023-02-28 15:15:00,2023-02-28 15:50:00,2023-02-28 15:15:00
1,2023-03-02 07:20:00,asian,1830.105,2023-03-02 08:50:00,2023-03-02 08:10:00,1831.285,1829.854,,,,sl_too_tight,2023-03-02 14:20:00,2023-03-02 15:50:00,2023-03-02 15:10:00
-1,2023-03-07 07:30:00,asian,1851.555,2023-03-07 09:10:00,2023-03-07 07:25:00,1851.385,1850.085,,,,sl_too_tight,2023-03-07 14:30:00,2023-03-07 16:10:00,2023-03-07 14:25:00
-1,2023-03-08 07:05:00,asian,1814.255,2023-03-08 09:00:00,2023-03-08 08:05:00,1814.968,1813.688,,,,sl_too_tight,2023-03-08 14:05:00,2023-03-08 16:00:00,2023-03-08 15:05:00
1,2023-03-13 07:00:00,asian,1871.328,2023-03-13 08:10:00,2023-03-13 07:00:00,1874.995,1871.328,1874.995,1871.1480571428572,1882.6888857142853,signal,2023-03-13 14:00:00,2023-03-13 15:10:00,2023-03-13 14:00:00
1,2023-03-20 14:10:00,asian,1965.748,2023-03-20 15:55:00,2023-03-20 14:10:00,1972.605,1965.748,1972.605,1965.5103571428572,1986.7942857142857,signal,2023-03-20 21:10:00,2023-03-20 22:55:00,2023-03-20 21:10:00
1,2023-03-24 08:45:00,asian,1981.135,2023-03-24 09:50:00,2023-03-24 08:40:00,1983.778,1981.135,,,,sl_too_tight,2023-03-24 15:45:00,2023-03-24 16:50:00,2023-03-24 15:40:00
1,2023-03-28 07:00:00,asian,1952.555,2023-03-28 07:25:00,2023-03-28 06:55:00,1956.185,1954.805,,,,sl_too_tight,2023-03-28 14:00:00,2023-03-28 14:25:00,2023-03-28 13:55:00
1,2023-03-29 07:00:00,asian,1959.624,2023-03-29 07:40:00,2023-03-29 07:05:00,1960.865,1958.575,,,,sl_too_tight,2023-03-29 14:00:00,2023-03-29 14:40:00,2023-03-29 14:05:00
-1,2023-03-30 07:05:00,asian,1971.425,2023-03-30 08:10:00,2023-03-30 07:00:00,1971.425,1968.315,1968.315,1971.5564285714286,1961.832142857143,signal,2023-03-30 14:05:00,2023-03-30 15:10:00,2023-03-30 14:00:00
-1,2023-03-30 12:30:00,prev_day,1975.268,2023-03-30 13:25:00,2023-03-30 12:25:00,1974.795,1969.898,1969.898,1975.0523,1959.5893999999996,signal,2023-03-30 19:30:00,2023-03-30 20:25:00,2023-03-30 19:25:00
-1,2023-03-31 12:40:00,asian,1987.485,2023-03-31 13:05:00,2023-03-31 12:30:00,1987.485,1976.258,1976.258,1987.7712357142857,1953.2315285714287,signal,2023-03-31 19:40:00,2023-03-31 20:05:00,2023-03-31 19:30:00
-1,2023-04-11 08:25:00,prev_day,2006.725,2023-04-11 10:15:00,2023-04-11 08:40:00,2006.315,2005.125,,,,sl_too_tight,2023-04-11 15:25:00,2023-04-11 17:15:00,2023-04-11 15:40:00
-1,2023-04-17 07:20:00,asian,2014.885,2023-04-17 07:55:00,2023-04-17 07:05:00,2014.775,2012.655,,,,sl_too_tight,2023-04-17 14:20:00,2023-04-17 14:55:00,2023-04-17 14:05:00
1,2023-04-26 11:40:00,asian,1991.285,2023-04-26 13:20:00,2023-04-26 11:40:00,1998.725,1991.285,1998.725,1991.0210071428571,2014.1329857142855,signal,2023-04-26 18:40:00,2023-04-26 20:20:00,2023-04-26 18:40:00
1,2023-05-01 07:15:00,asian,1978.835,2023-05-01 07:20:00,2023-05-01 07:10:00,1979.565,1979.055,,,,sl_too_tight,2023-05-01 14:15:00,2023-05-01 14:20:00,2023-05-01 14:10:00
1,2023-05-02 07:45:00,asian,1980.315,2023-05-02 09:40:00,2023-05-02 08:15:00,1980.398,1979.248,,,,sl_too_tight,2023-05-02 14:45:00,2023-05-02 16:40:00,2023-05-02 15:15:00
1,2023-05-03 07:30:00,asian,2013.725,2023-05-03 09:30:00,2023-05-03 07:40:00,2014.908,2012.508,,,,sl_too_tight,2023-05-03 14:30:00,2023-05-03 16:30:00,2023-05-03 14:40:00
-1,2023-05-08 10:10:00,asian,2024.994,2023-05-08 11:45:00,2023-05-08 11:00:00,2024.984,2023.854,,,,sl_too_tight,2023-05-08 17:10:00,2023-05-08 18:45:00,2023-05-08 18:00:00
-1,2023-05-12 13:20:00,asian,2020.174,2023-05-12 14:30:00,2023-05-12 13:45:00,2022.494,2018.265,2018.265,2022.7905999999998,2009.2138000000007,signal,2023-05-12 20:20:00,2023-05-12 21:30:00,2023-05-12 20:45:00
-1,2023-05-23 13:55:00,asian,1973.284,2023-05-23 15:20:00,2023-05-23 14:15:00,1973.458,1970.615,1970.615,1973.6408857142858,1964.5632285714285,signal,2023-05-23 20:55:00,2023-05-23 22:20:00,2023-05-23 21:15:00
1,2023-05-24 07:00:00,asian,1970.585,2023-05-24 07:30:00,2023-05-24 06:55:00,1972.665,1971.595,,,,sl_too_tight,2023-05-24 14:00:00,2023-05-24 14:30:00,2023-05-24 13:55:00
-1,2023-05-29 12:55:00,asian,1949.575,2023-05-29 13:40:00,2023-05-29 12:50:00,1949.385,1948.625,,,,sl_too_tight,2023-05-29 19:55:00,2023-05-29 20:40:00,2023-05-29 19:50:00
-1,2023-06-01 11:00:00,asian,1967.938,2023-06-01 12:10:00,2023-06-01 11:55:00,1968.248,1966.895,,,,sl_too_tight,2023-06-01 18:00:00,2023-06-01 19:10:00,2023-06-01 18:55:00
-1,2023-06-06 10:40:00,asian,1964.865,2023-06-06 11:55:00,2023-06-06 10:30:00,1964.795,1962.664,,,,sl_too_tight,2023-06-06 17:40:00,2023-06-06 18:55:00,2023-06-06 17:30:00
-1,2023-06-08 07:55:00,asian,1948.198,2023-06-08 09:35:00,2023-06-08 08:35:00,1948.444,1947.125,,,,sl_too_tight,2023-06-08 14:55:00,2023-06-08 16:35:00,2023-06-08 15:35:00
-1,2023-06-09 12:30:00,prev_day,1972.928,2023-06-09 12:50:00,2023-06-09 12:30:00,1972.928,1964.785,1964.785,1973.142692857143,1948.0696142857144,signal,2023-06-09 19:30:00,2023-06-09 19:50:00,2023-06-09 19:30:00
-1,2023-06-13 12:35:00,prev_day,1970.724,2023-06-13 13:40:00,2023-06-13 12:30:00,1970.724,1949.264,,,,price_inside_zone,2023-06-13 19:35:00,2023-06-13 20:40:00,2023-06-13 19:30:00
1,2023-06-19 07:35:00,asian,1952.685,2023-06-19 07:55:00,2023-06-19 07:40:00,1954.595,1952.965,,,,sl_too_tight,2023-06-19 14:35:00,2023-06-19 14:55:00,2023-06-19 14:40:00
-1,2023-06-23 07:30:00,asian,1918.204,2023-06-23 08:55:00,2023-06-23 08:45:00,1919.965,1919.075,,,,sl_too_tight,2023-06-23 14:30:00,2023-06-23 15:55:00,2023-06-23 15:45:00
-1,2023-06-26 07:30:00,asian,1928.634,2023-06-26 09:30:00,2023-06-26 08:45:00,1933.065,1931.668,,,,sl_too_tight,2023-06-26 14:30:00,2023-06-26 16:30:00,2023-06-26 15:45:00
1,2023-06-26 13:45:00,asian,1921.425,2023-06-26 15:10:00,2023-06-26 13:45:00,1924.795,1921.425,1924.795,1921.3029642857143,1931.7790714285716,signal,2023-06-26 20:45:00,2023-06-26 22:10:00,2023-06-26 20:45:00
1,2023-06-27 11:05:00,asian,1921.305,2023-06-27 12:05:00,2023-06-27 11:25:00,1921.675,1919.605,,,,sl_too_tight,2023-06-27 18:05:00,2023-06-27 19:05:00,2023-06-27 18:25:00
-1,2023-07-28 11:30:00,asian,1957.878,2023-07-28 12:15:00,2023-07-28 12:00:00,1957.875,1956.015,,,,sl_too_tight,2023-07-28 18:30:00,2023-07-28 19:15:00,2023-07-28 19:00:00
1,2023-07-31 08:50:00,asian,1950.655,2023-07-31 09:25:00,2023-07-31 08:45:00,1953.925,1953.125,,,,sl_too_tight,2023-07-31 15:50:00,2023-07-31 16:25:00,2023-07-31 15:45:00
1,2023-08-01 07:10:00,asian,1955.278,2023-08-01 08:50:00,2023-08-01 07:45:00,1956.175,1954.685,,,,sl_too_tight,2023-08-01 14:10:00,2023-08-01 15:50:00,2023-08-01 14:45:00
1,2023-08-01 12:20:00,prev_day,1950.285,2023-08-01 14:00:00,2023-08-01 13:40:00,1946.145,1944.335,,,,sl_too_tight,2023-08-01 19:20:00,2023-08-01 21:00:00,2023-08-01 20:40:00
-1,2023-08-14 07:45:00,asian,1915.245,2023-08-14 09:25:00,2023-08-14 08:15:00,1916.135,1915.005,,,,sl_too_tight,2023-08-14 14:45:00,2023-08-14 16:25:00,2023-08-14 15:15:00
1,2023-08-16 12:50:00,asian,1899.905,2023-08-16 13:35:00,2023-08-16 13:10:00,1901.745,1900.595,,,,sl_too_tight,2023-08-16 19:50:00,2023-08-16 20:35:00,2023-08-16 20:10:00
-1,2023-08-17 07:05:00,asian,1897.435,2023-08-17 08:40:00,2023-08-17 06:55:00,1897.285,1896.215,,,,sl_too_tight,2023-08-17 14:05:00,2023-08-17 15:40:00,2023-08-17 13:55:00
-1,2023-08-21 12:10:00,asian,1895.165,2023-08-21 13:35:00,2023-08-21 12:55:00,1897.485,1896.665,,,,sl_too_tight,2023-08-21 19:10:00,2023-08-21 20:35:00,2023-08-21 19:55:00
1,2023-08-22 13:30:00,asian,1892.945,2023-08-22 14:45:00,2023-08-22 13:50:00,1892.565,1889.765,,,,sl_too_tight,2023-08-22 20:30:00,2023-08-22 21:45:00,2023-08-22 20:50:00
1,2023-08-25 14:00:00,asian,1911.265,2023-08-25 14:00:00,2023-08-25 13:40:00,1914.315,1913.235,,,,sl_too_tight,2023-08-25 21:00:00,2023-08-25 21:00:00,2023-08-25 20:40:00
-1,2023-08-28 13:00:00,asian,1917.798,2023-08-28 13:30:00,2023-08-28 12:55:00,1917.065,1916.345,,,,sl_too_tight,2023-08-28 20:00:00,2023-08-28 20:30:00,2023-08-28 19:55:00
-1,2023-09-06 13:55:00,asian,1929.055,2023-09-06 14:00:00,2023-09-06 13:55:00,1929.055,1927.155,,,,sl_too_tight,2023-09-06 20:55:00,2023-09-06 21:00:00,2023-09-06 20:55:00
1,2023-09-18 14:00:00,asian,1922.678,2023-09-18 15:25:00,2023-09-18 14:00:00,1924.115,1922.678,,,,sl_too_tight,2023-09-18 21:00:00,2023-09-18 22:25:00,2023-09-18 21:00:00
-1,2023-09-25 07:15:00,prev_day,1927.115,2023-09-25 08:15:00,2023-09-25 07:10:00,1927.115,1925.915,,,,sl_too_tight,2023-09-25 14:15:00,2023-09-25 15:15:00,2023-09-25 14:10:00
-1,2023-09-28 07:20:00,asian,1878.145,2023-09-28 08:25:00,2023-09-28 07:15:00,1878.145,1876.335,,,,sl_too_tight,2023-09-28 14:20:00,2023-09-28 15:25:00,2023-09-28 14:15:00
-1,2023-09-29 07:00:00,asian,1870.635,2023-09-29 08:40:00,2023-09-29 07:35:00,1873.805,1872.065,,,,sl_too_tight,2023-09-29 14:00:00,2023-09-29 15:40:00,2023-09-29 14:35:00
-1,2023-09-29 13:15:00,prev_day,1879.765,2023-09-29 14:05:00,2023-09-29 13:10:00,1878.645,1875.168,1875.168,1878.9176071428572,1867.6687857142854,signal,2023-09-29 20:15:00,2023-09-29 21:05:00,2023-09-29 20:10:00
-1,2023-10-06 10:20:00,asian,1825.025,2023-10-06 11:30:00,2023-10-06 10:10:00,1824.985,1823.415,,,,sl_too_tight,2023-10-06 17:20:00,2023-10-06 18:30:00,2023-10-06 17:10:00
1,2023-10-09 12:45:00,asian,1844.885,2023-10-09 14:15:00,2023-10-09 13:15:00,1846.265,1844.135,,,,sl_too_tight,2023-10-09 19:45:00,2023-10-09 21:15:00,2023-10-09 20:15:00
1,2023-10-10 11:10:00,asian,1854.985,2023-10-10 11:55:00,2023-10-10 11:20:00,1856.205,1854.815,,,,sl_too_tight,2023-10-10 18:10:00,2023-10-10 18:55:00,2023-10-10 18:20:00
1,2023-10-16 07:00:00,asian,1908.085,2023-10-16 08:00:00,2023-10-16 07:00:00,1909.935,1908.085,,,,sl_too_tight,2023-10-16 14:00:00,2023-10-16 15:00:00,2023-10-16 14:00:00
-1,2023-10-23 07:45:00,prev_day,1979.675,2023-10-23 09:35:00,2023-10-23 09:00:00,1982.715,1981.268,,,,sl_too_tight,2023-10-23 14:45:00,2023-10-23 16:35:00,2023-10-23 16:00:00
-1,2023-10-25 13:15:00,asian,1978.505,2023-10-25 14:20:00,2023-10-25 13:50:00,1987.115,1981.498,1981.498,1987.4251285714286,1969.643742857143,signal,2023-10-25 20:15:00,2023-10-25 21:20:00,2023-10-25 20:50:00
-1,2023-11-02 08:45:00,asian,1988.355,2023-11-02 10:05:00,2023-11-02 09:15:00,1989.465,1988.108,,,,sl_too_tight,2023-11-02 15:45:00,2023-11-02 17:05:00,2023-11-02 16:15:00
1,2023-11-10 07:15:00,asian,1955.025,2023-11-10 08:25:00,2023-11-10 07:20:00,1955.505,1953.595,,,,sl_too_tight,2023-11-10 14:15:00,2023-11-10 15:25:00,2023-11-10 14:20:00
1,2023-11-14 13:30:00,asian,1937.978,2023-11-14 14:15:00,2023-11-14 13:25:00,1946.495,1944.245,,,,sl_too_tight,2023-11-14 20:30:00,2023-11-14 21:15:00,2023-11-14 20:25:00
-1,2023-11-16 07:00:00,asian,1967.585,2023-11-16 08:10:00,2023-11-16 06:55:00,1967.175,1966.075,,,,sl_too_tight,2023-11-16 14:00:00,2023-11-16 15:10:00,2023-11-16 13:55:00
1,2023-11-17 15:00:00,asian,1979.295,2023-11-17 15:35:00,2023-11-17 14:50:00,1982.345,1979.475,1982.345,1979.28495,1988.4651000000001,signal,2023-11-17 22:00:00,2023-11-17 22:35:00,2023-11-17 21:50:00
-1,2023-11-23 07:35:00,asian,1998.408,2023-11-23 09:15:00,2023-11-23 07:30:00,1998.075,1996.735,,,,sl_too_tight,2023-11-23 14:35:00,2023-11-23 16:15:00,2023-11-23 14:30:00
1,2023-12-08 08:55:00,asian,2026.425,2023-12-08 10:05:00,2023-12-08 08:50:00,2029.015,2026.875,,,,sl_too_tight,2023-12-08 15:55:00,2023-12-08 17:05:00,2023-12-08 15:50:00
-1,2023-12-12 13:05:00,asian,1989.525,2023-12-12 13:40:00,2023-12-12 13:25:00,1991.695,1989.075,,,,sl_too_tight,2023-12-12 20:05:00,2023-12-12 20:40:00,2023-12-12 20:25:00
1,2023-12-14 07:35:00,asian,2029.165,2023-12-14 08:20:00,2023-12-14 07:35:00,2031.245,2029.165,,,,sl_too_tight,2023-12-14 14:35:00,2023-12-14 15:20:00,2023-12-14 14:35:00
1,2023-12-15 13:40:00,prev_day,2026.865,2023-12-15 15:10:00,2023-12-15 13:40:00,2032.265,2026.865,2032.265,2026.5749714285714,2043.6450571428575,signal,2023-12-15 20:40:00,2023-12-15 22:10:00,2023-12-15 20:40:00
-1,2023-12-18 08:45:00,asian,2026.155,2023-12-18 09:50:00,2023-12-18 09:10:00,2026.035,2025.255,,,,sl_too_tight,2023-12-18 15:45:00,2023-12-18 16:50:00,2023-12-18 16:10:00
1,2023-12-27 10:40:00,asian,2061.385,2023-12-27 12:25:00,2023-12-27 10:30:00,2063.915,2061.385,,,,sl_too_tight,2023-12-27 17:40:00,2023-12-27 19:25:00,2023-12-27 17:30:00
1,2023-12-28 08:20:00,asian,2078.504,2023-12-28 10:00:00,2023-12-28 09:10:00,2075.545,2072.994,,,,sl_too_tight,2023-12-28 15:20:00,2023-12-28 17:00:00,2023-12-28 16:10:00
1,2024-01-08 09:15:00,asian,2026.465,2024-01-08 09:45:00,2024-01-08 09:15:00,2028.395,2026.465,,,,sl_too_tight,2024-01-08 16:15:00,2024-01-08 16:45:00,2024-01-08 16:15:00
-1,2024-01-11 07:25:00,asian,2035.655,2024-01-11 08:00:00,2024-01-11 07:25:00,2035.655,2034.495,,,,sl_too_tight,2024-01-11 14:25:00,2024-01-11 15:00:00,2024-01-11 14:25:00
-1,2024-01-11 13:30:00,prev_day,2043.864,2024-01-11 13:35:00,2024-01-11 13:20:00,2039.485,2033.395,2033.395,2039.8114999999998,2020.5620000000004,signal,2024-01-11 20:30:00,2024-01-11 20:35:00,2024-01-11 20:20:00
-1,2024-01-18 07:15:00,asian,2014.045,2024-01-18 08:05:00,2024-01-18 07:10:00,2014.045,2012.765,,,,sl_too_tight,2024-01-18 14:15:00,2024-01-18 15:05:00,2024-01-18 14:10:00
-1,2024-01-25 07:30:00,asian,2018.225,2024-01-25 08:15:00,2024-01-25 07:30:00,2018.225,2016.065,,,,sl_too_tight,2024-01-25 14:30:00,2024-01-25 15:15:00,2024-01-25 14:30:00
-1,2024-01-26 11:00:00,asian,2024.245,2024-01-26 12:25:00,2024-01-26 11:30:00,2024.545,2023.335,,,,sl_too_tight,2024-01-26 18:00:00,2024-01-26 19:25:00,2024-01-26 18:30:00
-1,2024-01-26 13:30:00,prev_day,2026.715,2024-01-26 15:00:00,2024-01-26 13:15:00,2023.895,2022.645,,,,sl_too_tight,2024-01-26 20:30:00,2024-01-26 22:00:00,2024-01-26 20:15:00
1,2024-02-02 13:25:00,asian,2051.568,2024-02-02 14:45:00,2024-02-02 14:00:00,2031.645,2027.635,2031.645,2027.29695,2040.3411,signal,2024-02-02 20:25:00,2024-02-02 21:45:00,2024-02-02 21:00:00
1,2024-02-07 08:40:00,asian,2031.138,2024-02-07 09:30:00,2024-02-07 08:35:00,2032.345,2031.138,,,,sl_too_tight,2024-02-07 15:40:00,2024-02-07 16:30:00,2024-02-07 15:35:00
1,2024-02-08 08:15:00,asian,2030.905,2024-02-08 09:40:00,2024-02-08 08:40:00,2029.588,2028.835,,,,sl_too_tight,2024-02-08 15:15:00,2024-02-08 16:40:00,2024-02-08 15:40:00
-1,2024-02-09 13:30:00,asian,2037.058,2024-02-09 14:20:00,2024-02-09 13:30:00,2037.058,2026.055,2026.055,2037.3424,2003.4802000000002,signal,2024-02-09 20:30:00,2024-02-09 21:20:00,2024-02-09 20:30:00
-1,2024-02-12 08:20:00,asian,2026.995,2024-02-12 09:05:00,2024-02-12 08:20:00,2026.995,2026.205,,,,sl_too_tight,2024-02-12 15:20:00,2024-02-12 16:05:00,2024-02-12 15:20:00
1,2024-03-01 08:15:00,asian,2042.635,2024-03-01 10:05:00,2024-03-01 08:45:00,2040.455,2039.135,,,,sl_too_tight,2024-03-01 15:15:00,2024-03-01 17:05:00,2024-03-01 15:45:00
1,2024-03-14 11:45:00,asian,2167.065,2024-03-14 12:40:00,2024-03-14 12:30:00,2167.715,2161.678,2167.715,2161.4641428571426,2180.216714285715,signal,2024-03-14 18:45:00,2024-03-14 19:40:00,2024-03-14 19:30:00
1,2024-03-15 12:50:00,asian,2157.475,2024-03-15 14:15:00,2024-03-15 13:30:00,2158.835,2156.435,,,,sl_too_tight,2024-03-15 19:50:00,2024-03-15 21:15:00,2024-03-15 20:30:00
-1,2024-03-20 14:15:00,prev_day,2164.755,2024-03-20 15:35:00,2024-03-20 14:05:00,2164.755,2162.595,,,,sl_too_tight,2024-03-20 21:15:00,2024-03-20 22:35:00,2024-03-20 21:05:00
1,2024-04-01 14:05:00,prev_day,2234.295,2024-04-01 15:25:00,2024-04-01 14:35:00,2234.265,2229.765,2234.265,2229.453407142857,2243.8881857142856,signal,2024-04-01 21:05:00,2024-04-01 22:25:00,2024-04-01 21:35:00
1,2024-04-04 07:15:00,asian,2292.875,2024-04-04 07:30:00,2024-04-04 07:10:00,2295.365,2293.585,,,,sl_too_tight,2024-04-04 14:15:00,2024-04-04 14:30:00,2024-04-04 14:10:00
1,2024-04-10 12:35:00,prev_day,2328.0,2024-04-10 14:20:00,2024-04-10 13:10:00,2332.155,2321.825,2332.155,2321.191742857143,2354.081514285715,signal,2024-04-10 19:35:00,2024-04-10 21:20:00,2024-04-10 20:10:00
-1,2024-04-11 13:45:00,asian,2347.135,2024-04-11 14:15:00,2024-04-11 13:45:00,2347.135,2342.815,2342.815,2347.50595,2333.4330999999997,signal,2024-04-11 20:45:00,2024-04-11 21:15:00,2024-04-11 20:45:00
1,2024-04-15 08:45:00,asian,2344.615,2024-04-15 10:00:00,2024-04-15 08:30:00,2349.665,2344.885,2349.665,2344.700642857143,2359.5937142857138,signal,2024-04-15 15:45:00,2024-04-15 17:00:00,2024-04-15 15:30:00
1,2024-04-19 11:10:00,asian,2372.805,2024-04-19 12:25:00,2024-04-19 11:10:00,2378.635,2372.805,2378.635,2372.555357142857,2390.794285714287,signal,2024-04-19 18:10:00,2024-04-19 19:25:00,2024-04-19 18:10:00
-1,2024-05-03 12:40:00,asian,2320.548,2024-05-03 13:30:00,2024-05-03 12:30:00,2320.548,2295.658,2295.658,2321.3804785714283,2244.213042857143,signal,2024-05-03 19:40:00,2024-05-03 20:30:00,2024-05-03 19:30:00
1,2024-05-07 07:15:00,asian,2317.635,2024-05-07 07:40:00,2024-05-07 07:15:00,2319.175,2317.635,,,,sl_too_tight,2024-05-07 14:15:00,2024-05-07 14:40:00,2024-05-07 14:15:00
-1,2024-05-14 09:00:00,asian,2345.965,2024-05-14 10:25:00,2024-05-14 09:15:00,2348.108,2346.625,,,,sl_too_tight,2024-05-14 16:00:00,2024-05-14 17:25:00,2024-05-14 16:15:00
1,2024-05-15 13:55:00,asian,2351.735,2024-05-15 14:40:00,2024-05-15 13:50:00,2359.405,2351.735,2359.405,2351.2926142857145,2375.6297714285715,signal,2024-05-15 20:55:00,2024-05-15 21:40:00,2024-05-15 20:50:00
1,2024-05-16 07:15:00,asian,2384.545,2024-05-16 07:20:00,2024-05-16 07:10:00,2386.975,2384.545,,,,sl_too_tight,2024-05-16 14:15:00,2024-05-16 14:20:00,2024-05-16 14:10:00
-1,2024-05-24 07:15:00,asian,2340.495,2024-05-24 08:00:00,2024-05-24 07:10:00,2340.158,2338.385,,,,sl_too_tight,2024-05-24 14:15:00,2024-05-24 15:00:00,2024-05-24 14:10:00
1,2024-05-28 08:25:00,asian,2340.155,2024-05-28 10:10:00,2024-05-28 08:15:00,2341.965,2340.155,,,,sl_too_tight,2024-05-28 15:25:00,2024-05-28 17:10:00,2024-05-28 15:15:00
1,2024-05-29 11:50:00,prev_day,2338.435,2024-05-29 13:20:00,2024-05-29 12:50:00,2341.605,2334.438,2341.605,2334.1387285714286,2356.537542857143,signal,2024-05-29 18:50:00,2024-05-29 20:20:00,2024-05-29 19:50:00
-1,2024-06-03 10:40:00,asian,2333.128,2024-06-03 12:00:00,2024-06-03 10:40:00,2333.128,2328.355,2328.355,2333.2492214285717,2318.5665571428567,signal,2024-06-03 17:40:00,2024-06-03 19:00:00,2024-06-03 17:40:00
-1,2024-06-13 12:35:00,asian,2326.495,2024-06-13 13:50:00,2024-06-13 12:30:00,2319.964,2305.684,,,,price_inside_zone,2024-06-13 19:35:00,2024-06-13 20:50:00,2024-06-13 19:30:00
-1,2024-06-14 07:00:00,asian,2313.248,2024-06-14 07:20:00,2024-06-14 06:55:00,2312.675,2311.165,,,,sl_too_tight,2024-06-14 14:00:00,2024-06-14 14:20:00,2024-06-14 13:55:00
-1,2024-06-18 13:50:00,asian,2326.035,2024-06-18 15:00:00,2024-06-18 13:55:00,2327.625,2323.898,2323.898,2327.8447,2316.0046,signal,2024-06-18 20:50:00,2024-06-18 22:00:00,2024-06-18 20:55:00
1,2024-06-19 11:15:00,asian,2325.715,2024-06-19 11:35:00,2024-06-19 11:05:00,2326.945,2325.715,,,,sl_too_tight,2024-06-19 18:15:00,2024-06-19 18:35:00,2024-06-19 18:05:00
1,2024-06-21 07:05:00,asian,2356.605,2024-06-21 08:20:00,2024-06-21 07:20:00,2357.085,2355.455,,,,sl_too_tight,2024-06-21 14:05:00,2024-06-21 15:20:00,2024-06-21 14:20:00
-1,2024-06-25 10:05:00,prev_day,2335.305,2024-06-25 11:05:00,2024-06-25 10:20:00,2336.808,2334.898,,,,sl_too_tight,2024-06-25 17:05:00,2024-06-25 18:05:00,2024-06-25 17:20:00
1,2024-07-05 12:30:00,asian,2347.515,2024-07-05 13:10:00,2024-07-05 12:25:00,2367.115,2365.938,,,,sl_too_tight,2024-07-05 19:30:00,2024-07-05 20:10:00,2024-07-05 19:25:00
-1,2024-07-09 14:00:00,asian,2371.358,2024-07-09 14:55:00,2024-07-09 13:50:00,2367.765,2366.405,,,,sl_too_tight,2024-07-09 21:00:00,2024-07-09 21:55:00,2024-07-09 20:50:00
1,2024-07-12 07:30:00,asian,2400.165,2024-07-12 08:00:00,2024-07-12 07:25:00,2402.105,2400.165,,,,sl_too_tight,2024-07-12 14:30:00,2024-07-12 15:00:00,2024-07-12 14:25:00
1,2024-07-15 07:00:00,asian,2401.325,2024-07-15 07:50:00,2024-07-15 07:05:00,2403.275,2401.225,,,,sl_too_tight,2024-07-15 14:00:00,2024-07-15 14:50:00,2024-07-15 14:05:00
-1,2024-07-18 07:15:00,asian,2474.805,2024-07-18 08:25:00,2024-07-18 07:05:00,2474.805,2473.008,,,,sl_too_tight,2024-07-18 14:15:00,2024-07-18 15:25:00,2024-07-18 14:05:00
-1,2024-08-01 14:05:00,asian,2462.125,2024-08-01 14:20:00,2024-08-01 14:00:00,2462.125,2453.094,2453.094,2462.6009785714286,2434.080042857143,signal,2024-08-01 21:05:00,2024-08-01 21:20:00,2024-08-01 21:00:00
1,2024-08-02 14:40:00,asian,2434.035,2024-08-02 15:50:00,2024-08-02 15:10:00,2426.988,2411.385,2426.988,2410.697992857143,2459.568014285713,signal,2024-08-02 21:40:00,2024-08-02 22:50:00,2024-08-02 22:10:00
-1,2024-08-14 08:45:00,prev_day,2478.615,2024-08-14 10:15:00,2024-08-14 08:40:00,2478.615,2473.935,2473.935,2478.7572857142854,2464.290428571429,signal,2024-08-14 15:45:00,2024-08-14 17:15:00,2024-08-14 15:40:00
1,2024-08-19 10:25:00,asian,2493.025,2024-08-19 11:45:00,2024-08-19 11:20:00,2488.615,2486.415,,,,sl_too_tight,2024-08-19 17:25:00,2024-08-19 18:45:00,2024-08-19 18:20:00
1,2024-09-06 12:10:00,asian,2512.595,2024-09-06 12:30:00,2024-09-06 12:25:00,2517.125,2514.735,,,,sl_too_tight,2024-09-06 19:10:00,2024-09-06 19:30:00,2024-09-06 19:25:00
1,2024-09-10 08:30:00,asian,2500.024,2024-09-10 09:30:00,2024-09-10 08:30:00,2502.075,2500.024,,,,sl_too_tight,2024-09-10 15:30:00,2024-09-10 16:30:00,2024-09-10 15:30:00
1,2024-09-16 10:55:00,prev_day,2575.115,2024-09-16 11:50:00,2024-09-16 10:50:00,2578.555,2575.115,2578.555,2574.958214285714,2585.7485714285717,signal,2024-09-16 17:55:00,2024-09-16 18:50:00,2024-09-16 17:50:00
